id,time,long,lat
7134,2008-02-02 16:00:35,116.48406,39.91672
7134,2008-02-02 16:05:35,116.49599,39.92863
7134,2008-02-02 16:10:35,116.51252,39.93953
7134,2008-02-02 16:15:35,116.54135,39.94496
7134,2008-02-02 16:20:35,116.54134,39.96437
7134,2008-02-02 16:25:35,116.5654,39.97427
7134,2008-02-02 16:30:35,116.57595,39.99623
7134,2008-02-02 16:35:35,116.56417,39.98655
7134,2008-02-02 16:40:34,116.5418,39.96976
7134,2008-02-02 16:45:34,116.53954,39.9601
7134,2008-02-02 16:50:34,116.53956,39.96005
7134,2008-02-02 16:55:34,116.54128,39.95361
7134,2008-02-02 17:00:34,116.53765,39.9254
