id,time,long,lat
10,2008-02-02 16:00:35,116.40897,39.89568
10,2008-02-02 16:00:49,116.40902,39.89555
10,2008-02-02 16:00:52,116.40897,39.89552
10,2008-02-02 16:01:05,116.40897,39.89552
10,2008-02-02 16:13:00,116.40897,39.89552
10,2008-02-02 16:13:20,116.40928,39.89512
10,2008-02-02 16:13:23,116.40933,39.89533
10,2008-02-02 16:13:32,116.4097,39.89447
10,2008-02-02 16:13:35,116.40975,39.89445
10,2008-02-02 16:13:49,116.41065,39.89425
10,2008-02-02 16:13:52,116.41083,39.89417
10,2008-02-02 16:14:14,116.41227,39.8942
10,2008-02-02 16:14:17,116.4123,39.89413
10,2008-02-02 16:14:29,116.41233,39.89338
10,2008-02-02 16:14:32,116.41233,39.89332
10,2008-02-02 16:14:45,116.41243,39.89327
10,2008-02-02 16:14:48,116.41242,39.89322
10,2008-02-02 16:15:45,116.41235,39.89322
10,2008-02-02 16:16:01,116.41218,39.89223
10,2008-02-02 16:16:47,116.40663,39.89157
10,2008-02-02 16:18:28,116.40635,39.8915
10,2008-02-02 16:18:31,116.40617,39.8914
10,2008-02-02 16:19:04,116.40612,39.8888
10,2008-02-02 16:19:47,116.40622,39.887
10,2008-02-02 16:19:50,116.40605,39.88692
10,2008-02-02 16:19:53,116.40583,39.8869
10,2008-02-02 16:20:34,116.40158,39.88678
10,2008-02-02 16:21:14,116.39755,39.88638
10,2008-02-02 16:21:45,116.39353,39.88525
10,2008-02-02 16:22:36,116.39307,39.88515
10,2008-02-02 16:22:47,116.39257,39.88505
10,2008-02-02 16:22:51,116.3924,39.88493
10,2008-02-02 16:22:54,116.39235,39.88475
10,2008-02-02 16:23:21,116.39248,39.88243
10,2008-02-02 16:24:16,116.39258,39.87987
10,2008-02-02 16:25:11,116.39228,39.8787
10,2008-02-02 16:25:24,116.39145,39.87735
10,2008-02-02 16:25:42,116.3915,39.87563
10,2008-02-02 16:26:39,116.39183,39.87272
10,2008-02-02 16:26:54,116.39242,39.87072
10,2008-02-02 16:27:06,116.39272,39.86903
10,2008-02-02 16:27:50,116.3932,39.86453
10,2008-02-02 16:29:46,116.39363,39.85422
10,2008-02-02 16:31:43,116.39407,39.84887
10,2008-02-02 16:32:50,116.39412,39.84417
10,2008-02-02 16:34:35,116.39452,39.83635
10,2008-02-02 16:37:05,116.3951,39.82535
10,2008-02-02 16:38:04,116.39525,39.8223
10,2008-02-02 16:40:42,116.39575,39.81237
10,2008-02-02 16:41:39,116.39575,39.81233
10,2008-02-02 16:42:07,116.39585,39.80977
10,2008-02-02 16:42:28,116.39585,39.8097
10,2008-02-02 16:43:28,116.39622,39.80358
10,2008-02-02 16:43:34,116.39632,39.80325
10,2008-02-02 16:43:59,116.39633,39.80182
10,2008-02-02 16:44:02,116.39625,39.80172
10,2008-02-02 16:44:05,116.39608,39.80168
10,2008-02-02 16:45:06,116.3898,39.80155
10,2008-02-02 16:45:40,116.38912,39.80142
10,2008-02-02 16:45:43,116.38908,39.80132
10,2008-02-02 16:46:01,116.38912,39.80068
10,2008-02-02 16:46:04,116.38912,39.80052
10,2008-02-02 16:46:47,116.38943,39.79518
10,2008-02-02 16:46:50,116.38958,39.79508
10,2008-02-02 16:46:54,116.38997,39.79507
10,2008-02-02 16:47:07,116.39152,39.79507
10,2008-02-02 16:47:14,116.39217,39.79458
10,2008-02-02 16:47:17,116.39223,39.79433
10,2008-02-02 16:47:42,116.39247,39.79155
10,2008-02-02 16:47:45,116.39228,39.7914
10,2008-02-02 16:47:57,116.39132,39.7911
10,2008-02-02 16:48:25,116.39148,39.78987
10,2008-02-02 16:48:39,116.3915,39.78937
10,2008-02-02 16:50:29,116.39153,39.78918
10,2008-02-02 16:50:34,116.39165,39.78912
10,2008-02-02 16:50:41,116.39167,39.78923
10,2008-02-02 16:51:03,116.3916,39.79037
10,2008-02-02 16:51:06,116.39177,39.79043
10,2008-02-02 16:51:09,116.392,39.79052
10,2008-02-02 16:51:17,116.39258,39.79053
10,2008-02-02 16:51:42,116.39238,39.7927
10,2008-02-02 16:52:05,116.39203,39.79475
10,2008-02-02 16:52:15,116.3911,39.79522
10,2008-02-02 16:52:19,116.39062,39.79528
10,2008-02-02 16:52:29,116.38952,39.79513
10,2008-02-02 16:52:32,116.38938,39.79527
10,2008-02-02 16:53:36,116.38922,39.80068
10,2008-02-02 16:53:39,116.38922,39.80075
10,2008-02-02 16:53:53,116.38917,39.80127
10,2008-02-02 16:54:01,116.38913,39.8014
10,2008-02-02 16:54:04,116.3892,39.80145
10,2008-02-02 16:54:07,116.3894,39.80148
10,2008-02-02 16:54:45,116.39257,39.80157
10,2008-02-02 16:54:46,116.39257,39.80157
10,2008-02-02 16:57:32,116.39257,39.80157
10,2008-02-02 16:58:19,116.3964,39.80173
10,2008-02-02 16:58:22,116.39643,39.80187
10,2008-02-02 16:58:31,116.39637,39.80232
10,2008-02-02 16:59:43,116.39652,39.80343
10,2008-02-02 16:59:48,116.39672,39.80378
10,2008-02-02 17:00:13,116.3966,39.80575
