id,time,long,lat
1430,2008-02-02 16:03:04,116.4056,39.89146
1430,2008-02-02 16:04:13,116.40593,39.89143
1430,2008-02-02 16:08:05,116.40581,39.89913
1430,2008-02-02 16:09:15,116.40554,39.90062
1430,2008-02-02 16:13:07,116.40535,39.90528
1430,2008-02-02 16:18:09,116.40695,39.90901
1430,2008-02-02 16:19:18,116.41072,39.90894
1430,2008-02-02 16:23:10,116.41145,39.90791
1430,2008-02-02 16:43:10,116.47201,39.9172
1430,2008-02-02 16:46:17,116.48341,39.92084
1430,2008-02-02 16:51:19,116.47982,39.91201
1430,2008-02-02 16:56:20,116.47208,39.91446
1430,2008-02-02 16:58:15,116.46375,39.91516
1430,2008-02-02 17:01:22,116.4566,39.91752
