id,time,long,lat
8228,2008-02-02 16:01:59,116.34878,39.93096
8228,2008-02-02 16:07:00,116.36871,39.94724
8228,2008-02-02 16:09:42,116.37427,39.96555
8228,2008-02-02 16:12:02,116.38697,39.96698
8228,2008-02-02 16:14:43,116.39875,39.96727
8228,2008-02-02 16:17:03,116.40024,39.96736
8228,2008-02-02 16:19:45,116.40415,39.96739
8228,2008-02-02 16:24:47,116.41138,39.9675
8228,2008-02-02 16:27:06,116.41118,39.98085
8228,2008-02-02 16:29:48,116.41105,39.98438
8228,2008-02-02 16:32:08,116.41177,39.99347
8228,2008-02-02 16:34:50,116.40921,39.98183
8228,2008-02-02 16:39:51,116.39642,39.98724
8228,2008-02-02 16:42:11,116.39748,39.98868
8228,2008-02-02 16:44:53,116.39805,39.98867
8228,2008-02-02 16:47:13,116.39812,39.9888
8228,2008-02-02 17:08:43,116.39842,39.98868
