id,time,long,lat
6668,2008-02-02 16:00:13,116.41447,39.93446
6668,2008-02-02 16:05:13,116.41455,39.93432
6668,2008-02-02 16:10:13,116.41448,39.93442
6668,2008-02-02 16:15:13,116.41451,39.93432
6668,2008-02-02 16:20:13,116.4145,39.93438
6668,2008-02-02 16:25:13,116.41444,39.93444
6668,2008-02-02 16:30:13,116.41444,39.93437
6668,2008-02-02 16:35:13,116.41443,39.93439
6668,2008-02-02 16:40:13,116.41443,39.93442
6668,2008-02-02 16:45:13,116.41442,39.93446
6668,2008-02-02 16:50:13,116.41443,39.93437
6668,2008-02-02 16:55:13,116.41444,39.93448
6668,2008-02-02 17:00:13,116.41443,39.93445
