id,time,long,lat
6515,2008-02-02 16:04:44,116.27944,39.90618
6515,2008-02-02 16:09:44,116.28892,39.8933
6515,2008-02-02 16:13:24,116.29196,39.88809
6515,2008-02-02 16:18:24,116.30339,39.88382
6515,2008-02-02 16:21:16,116.3053,39.88425
6515,2008-02-02 16:26:16,116.25946,39.86773
6515,2008-02-02 16:31:16,116.22509,39.84756
6515,2008-02-02 16:36:01,116.2056,39.84297
6515,2008-02-02 16:41:01,116.22036,39.84424
6515,2008-02-02 16:46:00,116.24688,39.86238
6515,2008-02-02 16:51:00,116.30063,39.88129
6515,2008-02-02 16:56:00,116.3044,39.90089
6515,2008-02-02 16:57:23,116.30539,39.90505
6515,2008-02-02 17:02:23,116.30427,39.9225
