id,time,long,lat
5695,2008-02-02 16:01:48,116.36415,39.90584
5695,2008-02-02 16:04:38,116.35637,39.90591
5695,2008-02-02 16:06:50,116.35062,39.91063
5695,2008-02-02 16:09:39,116.35031,39.91817
5695,2008-02-02 16:11:51,116.35,39.92438
5695,2008-02-02 16:14:41,116.3496,39.9347
5695,2008-02-02 16:16:53,116.34905,39.93954
5695,2008-02-02 16:19:43,116.32314,39.93725
5695,2008-02-02 16:21:54,116.30172,39.94193
5695,2008-02-02 16:24:43,116.28703,39.94657
5695,2008-02-02 16:26:55,116.2834,39.94591
5695,2008-02-02 16:29:45,116.28251,39.94565
5695,2008-02-02 16:31:57,116.28168,39.9419
5695,2008-02-02 16:34:47,116.28911,39.94085
5695,2008-02-02 16:36:59,116.29053,39.92281
5695,2008-02-02 16:39:48,116.28902,39.91442
5695,2008-02-02 16:42:00,116.28896,39.91207
5695,2008-02-02 16:44:50,116.28626,39.90894
5695,2008-02-02 16:47:02,116.28041,39.90657
5695,2008-02-02 16:52:04,116.27871,39.92246
5695,2008-02-02 16:54:53,116.27887,39.927
5695,2008-02-02 16:57:05,116.28557,39.93095
5695,2008-02-02 17:02:07,116.30675,39.93093
