id,time,long,lat
226,2008-02-02 16:06:15,116.4636,40.01017
226,2008-02-02 16:07:55,116.46709,40.00377
226,2008-02-02 16:11:16,116.46174,39.99567
226,2008-02-02 16:12:57,116.46222,39.99411
226,2008-02-02 16:21:03,116.46329,39.97116
226,2008-02-02 16:23:00,116.47186,39.96436
226,2008-02-02 16:26:04,116.48375,39.94057
226,2008-02-02 16:28:02,116.48368,39.92301
226,2008-02-02 16:31:06,116.47505,39.90411
226,2008-02-02 16:33:03,116.44925,39.90268
226,2008-02-02 16:36:08,116.43428,39.89238
226,2008-02-02 16:38:05,116.42772,39.89231
226,2008-02-02 16:41:09,116.41928,39.89206
226,2008-02-02 16:43:07,116.41391,39.89185
226,2008-02-02 16:46:11,116.39604,39.89087
226,2008-02-02 16:48:08,116.39017,39.88951
226,2008-02-02 16:51:13,116.38423,39.88847
226,2008-02-02 16:53:10,116.38029,39.88828
226,2008-02-02 16:58:12,116.37119,39.8881
226,2008-02-02 17:01:16,116.36853,39.89195
