id,time,long,lat
5067,2008-02-02 16:01:13,116.346,39.88849
5067,2008-02-02 16:02:56,116.346,39.88849
5067,2008-02-02 16:03:14,116.346,39.88849
5067,2008-02-02 16:05:05,116.346,39.88849
5067,2008-02-02 16:07:57,116.346,39.88849
5067,2008-02-02 16:08:16,116.346,39.88849
5067,2008-02-02 16:08:56,116.346,39.88849
5067,2008-02-02 16:12:59,116.346,39.88849
5067,2008-02-02 16:13:17,116.346,39.88849
5067,2008-02-02 16:17:39,116.346,39.88849
5067,2008-02-02 16:18:29,116.346,39.88849
5067,2008-02-02 16:22:35,116.346,39.88849
5067,2008-02-02 16:23:25,116.346,39.88849
5067,2008-02-02 16:27:22,116.346,39.88849
5067,2008-02-02 16:28:13,116.346,39.88849
5067,2008-02-02 16:28:23,116.346,39.88849
5067,2008-02-02 16:28:53,116.346,39.88849
5067,2008-02-02 16:31:03,116.346,39.88849
5067,2008-02-02 16:32:35,116.346,39.88849
5067,2008-02-02 16:33:25,116.346,39.88849
5067,2008-02-02 16:34:15,116.346,39.88849
5067,2008-02-02 16:36:05,116.346,39.88849
5067,2008-02-02 16:38:07,116.346,39.88849
5067,2008-02-02 16:38:26,116.346,39.88849
5067,2008-02-02 16:38:35,116.346,39.88849
5067,2008-02-02 16:43:09,116.34599,39.88836
5067,2008-02-02 16:43:28,116.34599,39.88836
5067,2008-02-02 16:43:39,116.34599,39.88836
5067,2008-02-02 16:46:35,116.34599,39.88836
5067,2008-02-02 16:48:11,116.34599,39.88836
5067,2008-02-02 16:48:29,116.34599,39.88836
5067,2008-02-02 16:49:50,116.34599,39.88836
5067,2008-02-02 16:53:11,116.34599,39.88836
5067,2008-02-02 16:54:03,116.34599,39.88836
5067,2008-02-02 16:57:02,116.34599,39.88836
5067,2008-02-02 16:58:14,116.34599,39.88836
5067,2008-02-02 16:58:33,116.34599,39.88836
5067,2008-02-02 17:00:54,116.34599,39.88836
