id,time,long,lat
1484,2008-02-02 16:00:00,116.40811,39.84305
1484,2008-02-02 16:10:00,116.4081,39.84305
1484,2008-02-02 16:15:00,116.4081,39.84305
1484,2008-02-02 16:20:00,116.4081,39.84305
1484,2008-02-02 16:24:25,116.40871,39.84391
1484,2008-02-02 16:29:25,116.40792,39.85403
1484,2008-02-02 16:34:25,116.40754,39.86314
1484,2008-02-02 16:36:14,116.41047,39.86405
1484,2008-02-02 16:41:14,116.41569,39.85718
1484,2008-02-02 16:46:14,116.41238,39.85533
1484,2008-02-02 16:47:03,116.41445,39.85551
1484,2008-02-02 16:52:03,116.45488,39.86732
1484,2008-02-02 16:57:03,116.45561,39.89399
1484,2008-02-02 17:02:03,116.45517,39.8936
