id,time,long,lat
6563,2008-02-02 16:00:26,116.30632,39.86931
6563,2008-02-02 16:05:26,116.30589,39.8715
6563,2008-02-02 16:10:26,116.30572,39.87481
6563,2008-02-02 16:13:54,116.36525,39.85561
6563,2008-02-02 16:15:27,116.30601,39.89508
6563,2008-02-02 16:20:27,116.34367,39.89635
6563,2008-02-02 16:25:26,116.35061,39.9021
6563,2008-02-02 16:30:26,116.35349,39.9116
6563,2008-02-02 16:35:26,116.35886,39.91286
6563,2008-02-02 16:40:26,116.36754,39.91649
6563,2008-02-02 16:42:11,116.36556,39.91806
6563,2008-02-02 16:52:10,116.35008,39.92049
6563,2008-02-02 16:57:10,116.35052,39.90469
6563,2008-02-02 17:02:10,116.3156,39.89563
