id,time,long,lat
146,2008-02-02 16:01:43,116.27587,39.94532
146,2008-02-02 16:02:20,116.27168,39.94542
146,2008-02-02 16:06:06,116.26972,39.94545
146,2008-02-02 16:06:14,116.26968,39.94535
146,2008-02-02 16:06:17,116.26978,39.94533
146,2008-02-02 16:06:31,116.27092,39.9453
146,2008-02-02 16:06:34,116.27103,39.94525
146,2008-02-02 16:06:41,116.2715,39.94518
146,2008-02-02 16:06:46,116.27153,39.94488
146,2008-02-02 16:06:54,116.27153,39.94433
146,2008-02-02 16:06:57,116.27153,39.9442
146,2008-02-02 16:07:11,116.27157,39.94292
146,2008-02-02 16:07:14,116.27153,39.94285
146,2008-02-02 16:07:52,116.27155,39.94272
146,2008-02-02 16:08:01,116.27162,39.94238
146,2008-02-02 16:08:04,116.27162,39.94227
146,2008-02-02 16:08:08,116.27163,39.94215
146,2008-02-02 16:08:54,116.27167,39.94217
146,2008-02-02 16:09:40,116.27152,39.94525
146,2008-02-02 16:09:43,116.2717,39.9453
146,2008-02-02 16:10:50,116.27982,39.94517
146,2008-02-02 16:10:54,116.27997,39.94523
146,2008-02-02 16:11:15,116.28165,39.94547
146,2008-02-02 16:25:37,116.31352,39.96493
146,2008-02-02 16:25:42,116.31378,39.96507
146,2008-02-02 16:25:59,116.31447,39.9652
146,2008-02-02 16:27:25,116.31465,39.96528
146,2008-02-02 16:27:35,116.315,39.96538
146,2008-02-02 16:27:38,116.31507,39.96545
146,2008-02-02 16:28:18,116.31502,39.96575
146,2008-02-02 16:28:23,116.31508,39.96598
146,2008-02-02 16:29:26,116.31308,39.97093
146,2008-02-02 16:30:50,116.31315,39.97105
146,2008-02-02 16:30:54,116.31307,39.9711
146,2008-02-02 16:30:57,116.31295,39.97105
146,2008-02-02 16:31:02,116.31298,39.97082
146,2008-02-02 16:31:23,116.31327,39.97022
146,2008-02-02 16:32:32,116.32065,39.96052
146,2008-02-02 16:33:15,116.32013,39.96038
146,2008-02-02 16:35:37,116.31493,39.96592
146,2008-02-02 16:36:23,116.3159,39.96315
146,2008-02-02 16:37:33,116.31705,39.95618
146,2008-02-02 16:39:09,116.31758,39.95153
146,2008-02-02 16:41:02,116.31848,39.94595
146,2008-02-02 16:41:09,116.31848,39.94583
146,2008-02-02 16:41:17,116.31848,39.94565
146,2008-02-02 16:41:35,116.31858,39.94542
146,2008-02-02 16:41:38,116.31868,39.94543
146,2008-02-02 16:42:07,116.31835,39.94565
146,2008-02-02 16:42:20,116.31838,39.9465
146,2008-02-02 16:42:24,116.31832,39.9469
146,2008-02-02 16:42:53,116.31808,39.94973
146,2008-02-02 16:43:36,116.3179,39.9501
146,2008-02-02 16:44:25,116.31755,39.95397
146,2008-02-02 16:45:00,116.31733,39.95522
146,2008-02-02 16:47:15,116.31633,39.96273
146,2008-02-02 16:47:56,116.31555,39.9649
146,2008-02-02 16:47:59,116.31553,39.96498
146,2008-02-02 16:49:59,116.31462,39.96708
146,2008-02-02 16:50:34,116.31353,39.96978
146,2008-02-02 16:50:43,116.31347,39.96992
146,2008-02-02 16:51:25,116.31208,39.97335
146,2008-02-02 16:52:13,116.31148,39.97443
146,2008-02-02 16:52:16,116.31147,39.9746
146,2008-02-02 16:52:26,116.31165,39.97502
146,2008-02-02 16:54:16,116.3189,39.97495
146,2008-02-02 16:54:19,116.31898,39.97495
146,2008-02-02 16:54:22,116.31902,39.97512
146,2008-02-02 16:55:15,116.31882,39.97942
146,2008-02-02 16:55:18,116.31877,39.97952
146,2008-02-02 16:56:11,116.31862,39.98413
146,2008-02-02 16:56:14,116.3188,39.98425
146,2008-02-02 16:57:04,116.32102,39.98455
146,2008-02-02 16:57:14,116.32108,39.98508
146,2008-02-02 16:57:50,116.32097,39.98758
146,2008-02-02 16:59:01,116.321,39.98763
146,2008-02-02 16:59:04,116.32097,39.9876
146,2008-02-02 16:59:44,116.3211,39.98518
146,2008-02-02 17:00:52,116.3213,39.98493
