id,time,long,lat
3474,2008-02-02 16:03:46,116.32934,39.93688
3474,2008-02-02 16:08:46,116.28786,39.94666
3474,2008-02-02 16:13:46,116.28248,39.92667
3474,2008-02-02 16:18:46,116.27751,39.92672
3474,2008-02-02 16:23:46,116.28962,39.91715
3474,2008-02-02 16:28:46,116.28917,39.91343
3474,2008-02-02 16:33:46,116.28917,39.9087
3474,2008-02-02 16:38:46,116.28897,39.90729
3474,2008-02-02 16:43:46,116.30947,39.90589
3474,2008-02-02 16:48:46,116.31463,39.89911
3474,2008-02-02 16:53:46,116.31523,39.90578
3474,2008-02-02 16:58:46,116.30039,39.90656
3474,2008-02-02 17:03:46,116.29624,39.90671
