id,time,long,lat
764,2008-02-02 16:02:38,116.38368,39.8872
764,2008-02-02 16:07:39,116.39363,39.89864
764,2008-02-02 16:12:39,116.40028,39.90615
764,2008-02-02 16:17:39,116.40095,39.91164
764,2008-02-02 16:22:39,116.40399,39.91392
764,2008-02-02 16:27:39,116.40761,39.91085
764,2008-02-02 16:32:39,116.41218,39.90225
764,2008-02-02 16:42:39,116.41223,39.8922
764,2008-02-02 16:47:39,116.41205,39.89213
764,2008-02-02 16:52:39,116.41204,39.89219
764,2008-02-02 16:57:39,116.41204,39.89217
764,2008-02-02 17:07:39,116.41205,39.89213
