id,time,long,lat
132,2008-02-02 16:07:36,116.3595,39.98237
132,2008-02-02 16:08:10,116.35928,39.98555
132,2008-02-02 16:08:13,116.35933,39.98563
132,2008-02-02 16:08:16,116.35947,39.98568
132,2008-02-02 16:08:49,116.36278,39.9858
132,2008-02-02 16:10:14,116.36302,39.98577
132,2008-02-02 16:10:17,116.36325,39.98582
132,2008-02-02 16:11:12,116.37047,39.98582
132,2008-02-02 16:11:21,116.37087,39.98568
132,2008-02-02 16:11:25,116.3711,39.98577
132,2008-02-02 16:11:34,116.37172,39.98608
132,2008-02-02 16:11:45,116.37315,39.98612
132,2008-02-02 16:11:57,116.37433,39.9859
132,2008-02-02 16:12:31,116.37825,39.9861
132,2008-02-02 16:12:34,116.37862,39.98602
132,2008-02-02 16:12:54,116.38097,39.98622
132,2008-02-02 16:12:57,116.38112,39.98608
132,2008-02-02 16:13:49,116.38153,39.9819
132,2008-02-02 16:14:23,116.38158,39.98143
132,2008-02-02 16:14:45,116.38142,39.98132
132,2008-02-02 16:14:48,116.38152,39.98132
132,2008-02-02 16:14:51,116.38153,39.98143
132,2008-02-02 16:15:10,116.38145,39.98273
132,2008-02-02 16:15:15,116.38135,39.983
132,2008-02-02 16:15:35,116.38142,39.98455
132,2008-02-02 16:15:38,116.38148,39.98462
132,2008-02-02 16:15:41,116.38158,39.98468
132,2008-02-02 16:15:46,116.3817,39.98475
132,2008-02-02 16:17:10,116.38178,39.985
132,2008-02-02 16:37:41,116.38183,39.98502
132,2008-02-02 16:37:44,116.3818,39.98507
132,2008-02-02 16:37:55,116.38172,39.98528
132,2008-02-02 16:37:59,116.38163,39.98537
132,2008-02-02 16:38:14,116.38142,39.98603
132,2008-02-02 16:39:09,116.3815,39.98122
132,2008-02-02 16:39:12,116.38128,39.98113
132,2008-02-02 16:39:52,116.37738,39.9809
132,2008-02-02 16:39:55,116.37732,39.98088
132,2008-02-02 16:40:00,116.37753,39.9809
132,2008-02-02 16:40:06,116.37787,39.98087
132,2008-02-02 18:44:23,116.41783,39.98905
