id,time,long,lat
3882,2008-02-02 16:02:23,116.47441,39.71666
3882,2008-02-02 16:07:23,116.47441,39.71665
3882,2008-02-02 16:12:23,116.47441,39.71665
3882,2008-02-02 16:17:23,116.47441,39.71665
3882,2008-02-02 16:22:23,116.47441,39.71664
3882,2008-02-02 16:27:23,116.47441,39.71663
3882,2008-02-02 16:32:22,116.47441,39.71662
3882,2008-02-02 16:37:23,116.47442,39.71661
3882,2008-02-02 16:42:23,116.47442,39.71661
3882,2008-02-02 16:47:23,116.47442,39.71661
3882,2008-02-02 16:52:23,116.47441,39.7166
3882,2008-02-02 16:57:23,116.47441,39.7166
3882,2008-02-02 17:02:23,116.4744,39.7166
