id,time,long,lat
8650,2008-02-02 16:02:14,116.5824,40.06291
8650,2008-02-02 16:02:35,116.58248,40.06262
8650,2008-02-02 16:07:15,116.5825,40.05816
8650,2008-02-02 16:07:37,116.5825,40.05816
8650,2008-02-02 16:12:17,116.5847,40.05553
8650,2008-02-02 16:12:39,116.5847,40.05553
8650,2008-02-02 16:17:19,116.57727,40.04315
8650,2008-02-02 16:17:40,116.57531,40.04084
8650,2008-02-02 16:22:21,116.55205,40.02757
8650,2008-02-02 16:22:42,116.54874,40.02642
8650,2008-02-02 16:27:23,116.54562,40.0078
8650,2008-02-02 16:32:24,116.50811,39.99963
8650,2008-02-02 16:37:52,116.51169,39.97662
8650,2008-02-02 16:42:28,116.49364,39.97067
8650,2008-02-02 16:48:30,116.48542,39.96257
8650,2008-02-02 16:55:33,116.48368,39.94124
8650,2008-02-02 17:05:36,116.43526,39.89247
