id,time,long,lat
4461,2008-02-02 16:00:26,116.3747,39.96803
4461,2008-02-02 16:00:29,116.3748,39.96825
4461,2008-02-02 16:00:59,116.37507,39.97063
4461,2008-02-02 16:01:42,116.37508,39.97073
4461,2008-02-02 16:01:52,116.3753,39.97118
4461,2008-02-02 16:01:59,116.37592,39.97118
4461,2008-02-02 16:02:02,116.37618,39.9712
4461,2008-02-02 16:02:08,116.37658,39.97118
4461,2008-02-02 16:02:11,116.37668,39.97113
4461,2008-02-02 16:02:47,116.37962,39.97135
4461,2008-02-02 16:02:50,116.37972,39.97138
4461,2008-02-02 16:03:08,116.38082,39.97147
4461,2008-02-02 16:03:11,116.381,39.97147
4461,2008-02-02 16:03:38,116.38298,39.97152
4461,2008-02-02 16:04:07,116.38517,39.9715
4461,2008-02-02 16:04:33,116.38792,39.97155
4461,2008-02-02 16:04:36,116.38807,39.97142
4461,2008-02-02 16:05:28,116.38847,39.96425
4461,2008-02-02 16:05:49,116.38853,39.96205
4461,2008-02-02 16:08:09,116.38913,39.95048
4461,2008-02-02 16:08:16,116.38913,39.9504
4461,2008-02-02 16:08:41,116.38908,39.94925
4461,2008-02-02 16:09:09,116.38907,39.94912
4461,2008-02-02 16:09:24,116.38907,39.94878
4461,2008-02-02 16:10:30,116.38912,39.94813
4461,2008-02-02 16:11:11,116.38907,39.94782
4461,2008-02-02 16:11:14,116.38898,39.94778
4461,2008-02-02 16:11:17,116.38885,39.94778
4461,2008-02-02 16:11:42,116.38758,39.94778
4461,2008-02-02 16:11:45,116.38752,39.94792
4461,2008-02-02 16:12:07,116.38747,39.94885
4461,2008-02-02 16:12:10,116.38748,39.949
4461,2008-02-02 16:12:23,116.3875,39.94962
4461,2008-02-02 16:12:51,116.38747,39.94998
4461,2008-02-02 16:15:27,116.37377,39.95007
4461,2008-02-02 16:15:31,116.37367,39.95012
4461,2008-02-02 16:15:35,116.37358,39.95028
4461,2008-02-02 16:16:21,116.3735,39.95363
4461,2008-02-02 16:16:35,116.3741,39.95373
4461,2008-02-02 16:16:45,116.37442,39.95375
4461,2008-02-02 16:16:58,116.37542,39.9538
4461,2008-02-02 16:17:01,116.37553,39.95373
4461,2008-02-02 16:17:05,116.37555,39.95358
4461,2008-02-02 16:17:37,116.37568,39.95218
4461,2008-02-02 16:18:00,116.37723,39.9522
4461,2008-02-02 16:18:04,116.37753,39.95218
4461,2008-02-02 16:18:18,116.37867,39.95225
4461,2008-02-02 16:19:01,116.38192,39.95205
4461,2008-02-02 16:19:04,116.38222,39.95207
4461,2008-02-02 16:19:16,116.38342,39.9522
4461,2008-02-02 16:19:19,116.38367,39.95215
4461,2008-02-02 16:19:26,116.38407,39.95213
4461,2008-02-02 16:19:30,116.38442,39.95212
4461,2008-02-02 16:19:51,116.3857,39.95195
4461,2008-02-02 16:19:56,116.38603,39.95197
4461,2008-02-02 16:20:00,116.38637,39.95215
4461,2008-02-02 16:20:30,116.3871,39.95228
4461,2008-02-02 16:20:35,116.38732,39.95227
4461,2008-02-02 16:20:38,116.38735,39.95218
4461,2008-02-02 16:20:42,116.38735,39.95203
4461,2008-02-02 16:20:53,116.38738,39.95195
4461,2008-02-02 16:20:57,116.3874,39.95178
4461,2008-02-02 16:21:05,116.38738,39.95148
4461,2008-02-02 16:22:01,116.38753,39.95082
4461,2008-02-02 16:22:09,116.38755,39.95055
4461,2008-02-02 16:22:56,116.38752,39.95067
4461,2008-02-02 16:22:59,116.38752,39.95058
4461,2008-02-02 16:23:02,116.38748,39.95055
4461,2008-02-02 16:23:05,116.38747,39.95047
4461,2008-02-02 16:23:55,116.3875,39.94995
4461,2008-02-02 16:24:09,116.38793,39.94988
4461,2008-02-02 16:24:12,116.3882,39.94993
4461,2008-02-02 16:24:15,116.38848,39.9499
4461,2008-02-02 16:24:18,116.38868,39.94985
4461,2008-02-02 16:25:31,116.38898,39.94997
4461,2008-02-02 16:25:37,116.38913,39.94978
4461,2008-02-02 16:25:59,116.3892,39.9481
4461,2008-02-02 16:27:36,116.3895,39.9474
4461,2008-02-02 16:27:39,116.3898,39.9474
4461,2008-02-02 16:28:28,116.39712,39.94748
4461,2008-02-02 16:30:06,116.40985,39.94773
4461,2008-02-02 16:31:04,116.41022,39.9475
4461,2008-02-02 16:32:27,116.41027,39.94698
4461,2008-02-02 16:34:33,116.41032,39.94633
4461,2008-02-02 16:34:58,116.41037,39.94585
4461,2008-02-02 16:36:43,116.41043,39.94397
4461,2008-02-02 16:38:25,116.4105,39.94172
4461,2008-02-02 16:38:53,116.4106,39.94158
4461,2008-02-02 16:39:07,116.41058,39.94125
4461,2008-02-02 16:39:10,116.41057,39.94117
4461,2008-02-02 16:39:32,116.4106,39.9406
4461,2008-02-02 16:40:51,116.41063,39.93847
4461,2008-02-02 16:40:54,116.41063,39.93832
4461,2008-02-02 16:40:57,116.41062,39.93823
4461,2008-02-02 16:41:23,116.41055,39.93822
4461,2008-02-02 16:41:28,116.41055,39.93812
4461,2008-02-02 16:42:05,116.41065,39.93703
4461,2008-02-02 16:42:13,116.41067,39.93673
4461,2008-02-02 16:43:38,116.41078,39.93595
4461,2008-02-02 16:43:47,116.4108,39.93568
4461,2008-02-02 16:43:50,116.41082,39.93557
4461,2008-02-02 16:44:28,116.41083,39.9334
4461,2008-02-02 16:44:49,116.41088,39.93322
4461,2008-02-02 16:46:04,116.41097,39.92882
4461,2008-02-02 16:46:08,116.41097,39.92873
4461,2008-02-02 16:47:18,116.41098,39.9282
4461,2008-02-02 16:47:45,116.41097,39.92803
4461,2008-02-02 16:47:48,116.41097,39.92792
4461,2008-02-02 16:47:57,116.411,39.92762
4461,2008-02-02 16:49:22,116.41095,39.92725
4461,2008-02-02 16:52:03,116.41113,39.92538
4461,2008-02-02 16:52:19,116.41117,39.92488
4461,2008-02-02 16:53:10,116.41118,39.9248
4461,2008-02-02 16:53:48,116.41122,39.92328
4461,2008-02-02 16:55:13,116.41132,39.92117
4461,2008-02-02 16:55:16,116.4113,39.9211
4461,2008-02-02 16:55:20,116.41128,39.921
4461,2008-02-02 16:56:02,116.41128,39.92088
4461,2008-02-02 16:56:07,116.41128,39.92072
4461,2008-02-02 16:56:43,116.41143,39.91813
4461,2008-02-02 16:56:55,116.41145,39.91805
4461,2008-02-02 16:57:06,116.41142,39.91757
4461,2008-02-02 16:57:10,116.41125,39.91745
4461,2008-02-02 16:57:13,116.41098,39.91742
4461,2008-02-02 16:57:59,116.4068,39.91715
4461,2008-02-02 16:58:02,116.40657,39.91698
4461,2008-02-02 16:58:22,116.40508,39.91703
4461,2008-02-02 16:58:27,116.405,39.91707
4461,2008-02-02 16:58:30,116.40493,39.91713
4461,2008-02-02 16:58:35,116.40487,39.9172
4461,2008-02-02 16:58:44,116.40478,39.91822
4461,2008-02-02 16:59:37,116.40473,39.9227
4461,2008-02-02 16:59:40,116.40488,39.92282
4461,2008-02-02 16:59:43,116.40512,39.92285
4461,2008-02-02 17:00:14,116.4089,39.92278
