id,time,long,lat
8477,2008-02-02 16:00:58,116.4967,40.00227
8477,2008-02-02 16:02:44,116.4944,40.0017
8477,2008-02-02 16:03:03,116.49208,40.00135
8477,2008-02-02 16:03:17,116.49092,40.00018
8477,2008-02-02 16:03:20,116.49075,40.00023
8477,2008-02-02 16:03:23,116.49063,40.00042
8477,2008-02-02 16:03:30,116.49028,40.00102
8477,2008-02-02 16:04:17,116.48305,40.00133
8477,2008-02-02 16:04:22,116.4824,40.00122
8477,2008-02-02 16:05:00,116.47663,40.00078
8477,2008-02-02 16:05:03,116.47648,40.00065
8477,2008-02-02 16:05:08,116.47633,40.0005
8477,2008-02-02 16:05:14,116.47608,40.00047
8477,2008-02-02 16:05:23,116.47568,40.00057
8477,2008-02-02 16:05:48,116.47525,40.00062
8477,2008-02-02 16:06:27,116.47448,40.00077
8477,2008-02-02 16:06:30,116.47422,40.0008
8477,2008-02-02 16:06:41,116.47303,40.0008
8477,2008-02-02 16:06:45,116.47288,40.00078
8477,2008-02-02 16:07:16,116.47282,40.0005
8477,2008-02-02 16:07:23,116.47257,40.00023
8477,2008-02-02 16:07:48,116.47275,39.9974
8477,2008-02-02 16:07:51,116.473,39.99725
8477,2008-02-02 16:07:55,116.47357,39.99717
8477,2008-02-02 16:08:07,116.47545,39.99673
8477,2008-02-02 16:08:18,116.47683,39.99577
8477,2008-02-02 16:08:57,116.47513,39.99698
8477,2008-02-02 16:09:08,116.47328,39.99732
8477,2008-02-02 16:09:14,116.473,39.99737
8477,2008-02-02 16:10:19,116.47143,39.9971
8477,2008-02-02 16:10:32,116.46953,39.99633
8477,2008-02-02 16:10:37,116.46937,39.99622
8477,2008-02-02 16:10:56,116.46935,39.99617
8477,2008-02-02 16:11:57,116.46438,39.99162
8477,2008-02-02 16:12:35,116.46432,39.99163
8477,2008-02-02 16:13:33,116.45972,39.98723
8477,2008-02-02 16:14:12,116.45702,39.98498
8477,2008-02-02 16:14:43,116.45263,39.98365
8477,2008-02-02 16:14:56,116.4516,39.98322
8477,2008-02-02 16:15:04,116.45118,39.98278
8477,2008-02-02 16:15:09,116.4511,39.9826
8477,2008-02-02 16:15:14,116.45108,39.9826
8477,2008-02-02 16:15:42,116.45008,39.98127
8477,2008-02-02 16:15:55,116.44973,39.98088
8477,2008-02-02 16:16:18,116.44933,39.98038
8477,2008-02-02 16:16:36,116.44898,39.97985
8477,2008-02-02 16:19:23,116.42328,39.98777
8477,2008-02-02 16:21:23,116.40002,39.98708
8477,2008-02-02 16:21:54,116.39743,39.98697
8477,2008-02-02 16:22:14,116.39702,39.98693
8477,2008-02-02 16:22:35,116.39563,39.98688
8477,2008-02-02 16:22:49,116.39553,39.98698
8477,2008-02-02 16:23:07,116.39477,39.98688
8477,2008-02-02 16:23:13,116.39463,39.9869
8477,2008-02-02 16:23:16,116.39443,39.9869
8477,2008-02-02 16:23:27,116.39437,39.98685
8477,2008-02-02 16:23:35,116.3941,39.98685
8477,2008-02-02 16:23:38,116.3939,39.98685
8477,2008-02-02 16:23:41,116.39383,39.98682
8477,2008-02-02 16:23:53,116.39363,39.98693
8477,2008-02-02 16:24:11,116.39275,39.98683
8477,2008-02-02 16:24:21,116.39263,39.98678
8477,2008-02-02 16:24:24,116.39245,39.98677
8477,2008-02-02 16:24:38,116.39145,39.98693
8477,2008-02-02 16:24:57,116.39133,39.98687
8477,2008-02-02 16:25:26,116.39032,39.9867
8477,2008-02-02 16:26:02,116.38947,39.9867
8477,2008-02-02 16:26:31,116.3888,39.9867
8477,2008-02-02 16:26:43,116.3882,39.98667
8477,2008-02-02 16:46:48,116.3637,39.99925
8477,2008-02-02 16:46:51,116.36382,39.99923
8477,2008-02-02 16:46:55,116.36395,39.99923
8477,2008-02-02 16:47:45,116.36407,39.99917
8477,2008-02-02 16:48:10,116.36603,39.9967
8477,2008-02-02 16:48:19,116.36602,39.99668
8477,2008-02-02 16:49:20,116.37095,39.9898
8477,2008-02-02 16:49:28,116.371,39.9888
8477,2008-02-02 16:49:39,116.37065,39.98802
8477,2008-02-02 16:49:42,116.3706,39.98795
8477,2008-02-02 16:49:46,116.37058,39.98792
8477,2008-02-02 16:49:55,116.37062,39.98758
8477,2008-02-02 16:50:00,116.3709,39.9873
8477,2008-02-02 16:50:08,116.37135,39.98717
8477,2008-02-02 16:50:11,116.37155,39.98707
8477,2008-02-02 16:50:14,116.3717,39.98688
8477,2008-02-02 16:50:32,116.37202,39.98532
8477,2008-02-02 16:50:36,116.37173,39.98517
8477,2008-02-02 16:50:41,116.37132,39.98547
8477,2008-02-02 16:50:46,116.37123,39.98578
8477,2008-02-02 16:50:49,116.37133,39.9859
8477,2008-02-02 16:50:52,116.37157,39.98598
8477,2008-02-02 16:51:08,116.3736,39.98598
8477,2008-02-02 16:51:18,116.37447,39.98587
8477,2008-02-02 16:51:24,116.37463,39.9858
8477,2008-02-02 16:51:27,116.3747,39.98592
8477,2008-02-02 16:51:35,116.37525,39.98612
8477,2008-02-02 16:52:41,116.38342,39.98622
8477,2008-02-02 16:52:48,116.38347,39.98623
8477,2008-02-02 16:54:48,116.40175,39.98697
8477,2008-02-02 16:56:48,116.4153,39.98725
8477,2008-02-02 16:58:16,116.4328,39.98742
8477,2008-02-02 16:59:39,116.44212,39.9838
8477,2008-02-02 17:02:24,116.46007,39.9715
