id,time,long,lat
4840,2008-02-02 16:01:57,116.33734,39.8912
4840,2008-02-02 16:06:57,116.33744,39.89125
4840,2008-02-02 16:11:57,116.33736,39.89115
4840,2008-02-02 16:16:57,116.33734,39.89117
4840,2008-02-02 16:21:57,116.33735,39.89107
4840,2008-02-02 16:26:57,116.33734,39.8911
4840,2008-02-02 16:31:57,116.33738,39.89109
4840,2008-02-02 16:36:57,116.33735,39.89105
4840,2008-02-02 16:41:57,116.3374,39.89083
4840,2008-02-02 16:46:57,116.33739,39.89107
4840,2008-02-02 16:51:57,116.33737,39.89106
4840,2008-02-02 16:56:57,116.3374,39.89101
4840,2008-02-02 17:01:57,116.33348,39.88376
