id,time,long,lat
8662,2008-02-02 16:00:03,116.31401,39.96534
8662,2008-02-02 16:00:08,116.315,39.9656
8662,2008-02-02 16:00:13,116.31607,39.96576
8662,2008-02-02 16:00:18,116.31723,39.96581
8662,2008-02-02 16:00:23,116.31837,39.96583
8662,2008-02-02 16:00:28,116.3194,39.96586
8662,2008-02-02 16:00:43,116.32176,39.96591
8662,2008-02-02 16:00:48,116.32237,39.96588
8662,2008-02-02 16:00:53,116.3227,39.96588
8662,2008-02-02 16:00:58,116.32286,39.96588
8662,2008-02-02 16:01:03,116.32322,39.96589
8662,2008-02-02 16:01:08,116.32366,39.9659
8662,2008-02-02 16:01:13,116.32406,39.96589
8662,2008-02-02 16:01:23,116.3249,39.96592
8662,2008-02-02 16:01:28,116.32554,39.96594
8662,2008-02-02 16:01:33,116.3263,39.96597
8662,2008-02-02 16:01:38,116.32685,39.966
8662,2008-02-02 16:01:43,116.3271,39.966
8662,2008-02-02 16:01:48,116.32713,39.966
8662,2008-02-02 16:01:53,116.32711,39.966
8662,2008-02-02 16:01:58,116.3271,39.966
8662,2008-02-02 16:02:03,116.32709,39.96599
8662,2008-02-02 16:02:08,116.32709,39.966
8662,2008-02-02 16:02:13,116.32709,39.966
8662,2008-02-02 16:02:18,116.32715,39.96601
8662,2008-02-02 16:02:23,116.3275,39.96601
8662,2008-02-02 16:02:28,116.32787,39.96602
8662,2008-02-02 16:02:33,116.32818,39.96604
8662,2008-02-02 16:02:38,116.32865,39.96606
8662,2008-02-02 16:02:43,116.32916,39.96608
8662,2008-02-02 16:02:48,116.32966,39.96611
8662,2008-02-02 16:02:58,116.33095,39.96612
8662,2008-02-02 16:03:03,116.33149,39.96614
8662,2008-02-02 16:03:13,116.33196,39.96615
8662,2008-02-02 16:03:18,116.33212,39.96616
8662,2008-02-02 16:03:23,116.33217,39.96616
8662,2008-02-02 16:03:28,116.33218,39.96614
8662,2008-02-02 16:03:43,116.33236,39.96613
8662,2008-02-02 16:03:53,116.33323,39.9661
8662,2008-02-02 16:03:58,116.3338,39.9661
8662,2008-02-02 16:04:03,116.33443,39.96609
