id,time,long,lat
8530,2008-02-02 16:02:29,116.33741,39.84664
8530,2008-02-02 16:04:13,116.33733,39.84661
8530,2008-02-02 16:07:31,116.33733,39.84673
8530,2008-02-02 16:09:15,116.33731,39.84668
8530,2008-02-02 16:12:32,116.33736,39.8466
8530,2008-02-02 16:17:34,116.3374,39.84668
8530,2008-02-02 16:19:18,116.33737,39.84669
8530,2008-02-02 16:22:36,116.3462,39.84992
8530,2008-02-02 16:27:24,116.3528,39.83338
8530,2008-02-02 16:27:37,116.3528,39.83186
8530,2008-02-02 16:32:25,116.353,39.84346
8530,2008-02-02 16:32:39,116.35292,39.84347
8530,2008-02-02 16:37:27,116.35288,39.84365
8530,2008-02-02 16:37:41,116.35287,39.84363
8530,2008-02-02 16:42:29,116.35293,39.84345
8530,2008-02-02 16:42:42,116.35291,39.84349
8530,2008-02-02 16:47:30,116.36213,39.84437
8530,2008-02-02 16:47:44,116.36203,39.8443
8530,2008-02-02 16:52:32,116.34856,39.84425
8530,2008-02-02 16:52:46,116.3477,39.84431
8530,2008-02-02 16:57:34,116.34184,39.85899
8530,2008-02-02 17:02:35,116.34773,39.87177
