id,time,long,lat
2959,2008-02-02 16:04:01,116.40235,39.92302
2959,2008-02-02 16:07:16,116.3937,39.92205
2959,2008-02-02 16:09:03,116.3828,39.92095
2959,2008-02-02 16:12:18,116.37191,39.92123
2959,2008-02-02 16:14:04,116.3714,39.91516
2959,2008-02-02 16:17:20,116.36573,39.9133
2959,2008-02-02 16:19:06,116.36573,39.9133
2959,2008-02-02 16:22:21,116.36576,39.91328
2959,2008-02-02 16:24:07,116.36576,39.91328
2959,2008-02-02 16:27:23,116.36577,39.91326
2959,2008-02-02 16:29:09,116.36577,39.91326
2959,2008-02-02 16:32:24,116.35862,39.91814
2959,2008-02-02 16:34:11,116.35876,39.92193
2959,2008-02-02 16:37:26,116.36181,39.93069
2959,2008-02-02 16:39:12,116.36185,39.93088
2959,2008-02-02 16:42:28,116.35291,39.93484
2959,2008-02-02 16:44:14,116.3527,39.93758
2959,2008-02-02 16:47:29,116.34617,39.9391
2959,2008-02-02 16:52:31,116.34336,39.94552
2959,2008-02-02 16:54:17,116.34528,39.94219
2959,2008-02-02 16:57:33,116.34568,39.93597
2959,2008-02-02 16:59:19,116.34,39.93585
2959,2008-02-02 17:02:34,116.32895,39.93699
