id,time,long,lat
6670,2008-02-02 16:00:57,116.41162,39.96952
6670,2008-02-02 16:02:12,116.41175,39.96858
6670,2008-02-02 16:07:14,116.41209,39.95972
6670,2008-02-02 16:12:00,116.41895,39.95214
6670,2008-02-02 16:12:16,116.41903,39.95137
6670,2008-02-02 16:22:04,116.42799,39.92848
6670,2008-02-02 16:22:19,116.42805,39.92784
6670,2008-02-02 16:27:21,116.42846,39.91926
6670,2008-02-02 16:32:07,116.42958,39.90555
6670,2008-02-02 16:32:23,116.42986,39.90379
6670,2008-02-02 16:37:24,116.43774,39.87081
6670,2008-02-02 16:42:11,116.41683,39.86996
6670,2008-02-02 16:42:26,116.4161,39.86996
6670,2008-02-02 16:52:14,116.40669,39.85594
6670,2008-02-02 16:52:30,116.40546,39.85586
6670,2008-02-02 16:57:31,116.39379,39.86067
6670,2008-02-02 17:02:18,116.39266,39.88153
