id,time,long,lat
5866,2008-02-02 16:11:33,116.44137,39.94418
5866,2008-02-02 16:16:34,116.44137,39.94418
5866,2008-02-02 16:21:34,116.44137,39.94418
5866,2008-02-02 16:24:21,116.44137,39.94418
5866,2008-02-02 16:29:21,116.44137,39.94418
5866,2008-02-02 16:35:02,116.44137,39.94418
5866,2008-02-02 16:37:45,116.44137,39.94418
5866,2008-02-02 16:40:02,116.44137,39.94418
5866,2008-02-02 16:51:03,116.44137,39.94418
5866,2008-02-02 16:54:43,116.44137,39.94418
5866,2008-02-02 16:56:04,116.44137,39.94418
5866,2008-02-02 17:01:04,116.44137,39.94418
