id,time,long,lat
5585,2008-02-02 16:00:13,116.4772,39.83058
5585,2008-02-02 16:01:01,116.47135,39.82931
5585,2008-02-02 16:06:03,116.45634,39.82109
5585,2008-02-02 16:08:34,116.45622,39.82116
5585,2008-02-02 16:19:11,116.44228,39.82769
5585,2008-02-02 16:22:23,116.44776,39.82301
5585,2008-02-02 16:22:31,116.44795,39.82285
5585,2008-02-02 16:24:13,116.45296,39.8234
5585,2008-02-02 16:27:03,116.45625,39.82118
5585,2008-02-02 16:38:34,116.45,39.82687
5585,2008-02-02 16:45:29,116.45026,39.82722
5585,2008-02-02 16:54:59,116.45647,39.82108
5585,2008-02-02 17:24:29,116.44745,39.82098
