id,time,long,lat
3481,2008-02-02 16:01:17,116.35105,39.86715
3481,2008-02-02 16:06:17,116.34289,39.89549
3481,2008-02-02 16:11:17,116.31573,39.89646
3481,2008-02-02 16:16:17,116.31512,39.90525
3481,2008-02-02 16:21:17,116.33534,39.90107
3481,2008-02-02 16:26:17,116.34153,39.8881
3481,2008-02-02 16:31:17,116.34254,39.87065
3481,2008-02-02 16:36:17,116.34175,39.86082
3481,2008-02-02 16:41:17,116.35946,39.8536
3481,2008-02-02 16:46:17,116.3799,39.85542
3481,2008-02-02 16:51:17,116.39368,39.85338
3481,2008-02-02 16:56:17,116.39394,39.84798
3481,2008-02-02 17:01:17,116.395,39.82806
