id,time,long,lat
9859,2008-02-02 16:00:51,116.34738,39.9577
9859,2008-02-02 16:03:25,116.34542,39.95684
9859,2008-02-02 16:05:53,116.34304,39.9568
9859,2008-02-02 16:08:27,116.33932,39.95833
9859,2008-02-02 16:10:55,116.33992,39.95711
9859,2008-02-02 16:13:29,116.3422,39.94949
9859,2008-02-02 16:15:57,116.34529,39.94217
9859,2008-02-02 16:18:30,116.34118,39.94195
9859,2008-02-02 16:23:32,116.34647,39.93613
9859,2008-02-02 16:28:34,116.33921,39.93113
9859,2008-02-02 16:33:36,116.31975,39.93105
9859,2008-02-02 16:43:39,116.27881,39.9236
9859,2008-02-02 16:48:41,116.26958,39.91862
9859,2008-02-02 16:53:43,116.25973,39.91809
9859,2008-02-02 16:58:45,116.25866,39.90702
9859,2008-02-02 17:03:47,116.25407,39.89717
