id,time,long,lat
7636,2008-02-02 16:02:19,116.19576,39.94518
7636,2008-02-02 16:07:19,116.19588,39.94524
7636,2008-02-02 16:12:19,116.19581,39.94525
7636,2008-02-02 16:17:19,116.19585,39.94522
7636,2008-02-02 16:22:19,116.1958,39.94529
7636,2008-02-02 16:27:19,116.19585,39.94524
7636,2008-02-02 16:32:19,116.19586,39.94523
7636,2008-02-02 16:42:19,116.19581,39.94531
7636,2008-02-02 16:47:19,116.1959,39.94522
7636,2008-02-02 16:52:19,116.19592,39.94521
7636,2008-02-02 16:57:19,116.19588,39.94521
7636,2008-02-02 17:02:19,116.19588,39.94523
